PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPosition,PlayerSeasonID,ExtraPointsAttempted,AuctionValue,AuctionValuePPR,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,AverageDraftPosition,AverageDraftPositionPPR,TeamID
17139,1,2021,JAX,44,J.Lambo,K,ST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,K,990670727,7,,,5,0,0,0,0,0,5,,,15
17141,1,2021,CHI,74,D.Byrd,WR,OFF,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,329,12.7,1,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.9,WR,990672064,0,,,51.9,0,0,0,0,0,65.9,,,6
17145,1,2021,HOU,14,N.Hewitt,ILB,DEF,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.5,LB,990670789,0,,,0,0,0,0,0,0,0,,,13
17147,1,2021,DET,68,D.Marlowe,SS,DEF,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,59,DB,990670558,0,,,0,0,0,0,0,0,0,,,11
17179,1,2021,WAS,61,T.Heinicke,QB,OFF,16,15,494,321,3419,65,6.9,10.7,20,15,85.91,73,38,278,60,313,5.2,1,38,1,1,-2,-2,0,0,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,221.86,QB,990670059,0,,,237.36,0,0,0,0,0,242.86,,,35
17187,1,2021,PHI,29,A.Harris,FS,DEF,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,2,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,63.5,DB,990669682,0,,,0,0,0,0,0,0,0,,,26
17192,1,2021,NE,31,B.King,LB,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,LB,990671380,0,,,0,0,0,0,0,0,0,,,21
17215,1,2021,SEA,4,J.Myers,K,ST,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,23,17,44,0,0,0,101,K,990669895,47,,,104,0,2,9,3,3,104,,,30
17217,1,2021,SF,96,R.Mostert,RB,OFF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,RB,990670517,0,,,2,0,0,0,0,0,2,,,31
17218,1,2021,WAS,94,D.Carter,WR,OFF,17,6,0,0,0,0,0,0,0,0,0,0,0,0,10,89,8.9,0,27,44,24,296,12.3,3,26,3,0,16,134,0,36,904,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,WR,990670060,0,,,74.5,0,0,0,0,0,86.5,,,35
17219,1,2021,NYJ,84,D.Brown,TE,OFF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,14.5,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,TE,990670105,0,,,3.9,0,0,0,0,0,4.9,,,24
17223,1,2021,BAL,79,E.Tomlinson,TE,OFF,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,7,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,TE,990674155,0,,,1.2,0,0,0,0,0,1.7,,,3
17246,1,2021,ATL,23,J.Vaughters,OLB,DEF,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,15,4,0,1,0,0,0,0,0,0,0,0,0,0,16.5,LB,990669735,0,,,0,0,0,0,0,0,0,,,2
17264,1,2021,BUF,94,E.Obada,DE,DEF,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,3.5,22,8,1,0,0,0,0,0,0,0,0,0,0,0,31.2,DL,990669842,0,,,0,0,0,0,0,0,0,,,4
17286,1,2021,MIA,52,M.Palardy,P,ST,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,P,990671316,0,,,0.1,0,0,0,0,0,0.1,,,19
17289,1,2021,BUF,44,J.Kumerow,WR,OFF,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,28,14,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,WR,990669843,0,,,3.8,0,0,0,0,0,4.8,,,4
17290,1,2021,WAS,30,A.Humphries,WR,OFF,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,383,9.3,0,27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,WR,990670061,0,,,58.8,0,0,0,0,0,79.3,,,35
17294,1,2021,CLE,81,T.Hill,CB,DEF,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,7,2,13,3,1,0,0,0,0,0,0,0,0,0,0,0,57.8,DB,990671734,0,,,0,0,0,0,0,0,0,,,8
17295,1,2021,DEN,65,D.Williams,NT,DEF,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,1,1,3,5,2,0,0,0,0,0,0,0,0,0,0,0,38.3,DL,990671535,0,,,0,0,0,0,0,0,0,,,10
17307,1,2021,LV,43,J.March-Lillard,ILB,DEF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LB,990719339,0,,,0,0,0,0,0,0,0,,,25
17327,1,2021,DEN,61,J.Hamilton,DT,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,DL,990681975,0,,,0,0,0,0,0,0,0,,,10
17328,1,2021,DEN,31,B.Callahan,CB,DEF,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,36.1,DB,990671536,0,,,0,0,0,0,0,0,0,,,10
17337,1,2021,DAL,42,C.Goodwin,CB,DEF,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,DB,990667480,0,,,0,0,0,0,0,0,0,,,9
17362,1,2021,HOU,97,J.Watson,ILB,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LB,990729418,0,,,0,0,0,0,0,0,0,,,13
17415,1,2021,NE,64,M.LaCosse,TE,OFF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,990705991,0,,,0,0,0,0,0,0,0,,,21
17435,1,2021,DEN,91,B.Jones,C,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990719544,0,,,0,0,0,0,0,0,0,,,10
17443,1,2021,NE,81,D.Andrews,C,OFF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671381,0,,,0,0,0,0,0,0,0,,,21
17470,1,2021,MIN,33,J.Berry,P,ST,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,990670931,0,,,0,0,0,0,0,0,0,,,20
17486,1,2021,CIN,29,Q.Spain,G,OFF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670981,0,,,0,0,0,0,0,0,0,,,7
17490,1,2021,TEN,42,K.Lamm,OT,OFF,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670676,0,,,0,0,0,0,0,0,0,,,34
17491,1,2021,MIA,42,G.Mancz,G,OFF,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671317,0,,,0,0,0,0,0,0,0,,,19
17511,1,2021,TEN,53,D.Munyer,C,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990725752,0,,,0,0,0,0,0,0,0,,,34
17512,1,2021,TB,82,R.Nunez-Roches,DE,DEF,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18,DL,990667547,0,,,0,0,0,0,0,0,0,,,33
17527,1,2021,PHI,58,R.Lovato,LS,ST,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LS,990669683,0,,,0,0,0,0,0,0,0,,,26
17566,1,2021,MIA,35,J.Davis,OL,OFF,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671318,0,,,0,0,0,0,0,0,0,,,19
17691,1,2021,BAL,29,B.Stephens,DB,DEF,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,29,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,69.5,DB,990674156,0,,,0,0,0,0,0,0,0,,,3
17743,1,2021,IND,78,C.Reed,G,OFF,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990669941,0,,,0,0,0,0,0,0,0,,,14
17750,1,2021,DET,65,R.Travis,TE,OFF,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,990689160,0,,,0,0,0,0,0,0,0,,,11
17762,1,2021,JAX,6,C.Manhertz,TE,OFF,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,71,11.8,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,TE,990670728,0,,,16.1,0,0,0,0,0,19.1,,,15
17782,1,2021,PIT,35,B.Finney,C,OFF,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990669784,0,,,0,0,0,0,0,0,0,,,28
17899,1,2021,ATL,69,E.Harris,SS,DEF,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,18,3,0.5,6,2,8,0,0,0,0,0,0,0,0,0,0,0,69.6,DB,990669736,0,,,0,0,0,0,0,0,0,,,2
17914,1,2021,JAX,96,L.Treadwell,WR,OFF,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,434,13.2,1,41,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4,WR,990677240,0,,,65.9,0,0,0,0,0,82.4,,,15
17915,1,2021,LAC,81,J.Bosa,DE,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,15,5,10.5,68,20,0,7,0,0,0,0,0,0,0,0,0,0,117.3,DL,990670003,0,,,0,0,0,0,0,0,0,,,29
17916,1,2021,MIA,85,W.Fuller V,WR,OFF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,26,6.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6,WR,990677337,0,,,6.6,0,0,0,0,0,8.6,,,19
17918,1,2021,HOU,50,L.Tunsil,OT,OFF,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670790,0,,,0,0,0,0,0,0,0,,,13
17919,1,2021,LAR,82,J.Ramsey,DB,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,15,9,0,0,1,16,1,1,0,4,0,0,0,0,0,0,0,113.5,DB,990672104,0,,,0,0,0,0,0,0,0,,,32
17920,1,2021,IND,29,C.Wentz,QB,OFF,17,17,516,322,3563,62.4,6.9,11.1,27,7,94.65,76,32,227,57,215,3.8,1,18,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,258.02,QB,990669942,0,,,265.02,0,0,0,0,0,276.02,,,14
17921,1,2021,BAL,25,R.Stanley,OT,OFF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990674157,0,,,0,0,0,0,0,0,0,,,3
17922,1,2021,DET,72,J.Goff,QB,OFF,14,14,494,332,3245,67.2,6.6,9.8,19,8,91.53,63,35,280,17,87,5.1,0,26,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,194.5,QB,990670559,0,,,202.5,0,0,0,0,0,211.5,,,11
17923,1,2021,DAL,23,E.Elliott,RB,OFF,17,17,1,1,4,100,4,4,0,0,83.33,4,0,0,237,1002,4.2,10,47,65,47,287,6.1,2,21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,205.06,RB,990667481,0,,,228.56,0,0,0,0,0,259.06,,,9
17925,1,2021,JAX,95,M.Jack,OLB,DEF,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,46,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,90,LB,990670729,0,,,0,0,0,0,0,0,0,,,15
17926,1,2021,NYG,67,J.Smith,ILB,DEF,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,1,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,37.9,LB,990667482,0,,,0,0,0,0,0,0,0,,,23
17933,1,2021,IND,29,D.Buckner,DT,DEF,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,28,10,7,55.5,18,3,0,0,0,0,0,0,0,0,0,0,0,104.55,DL,990669943,0,,,0,0,0,0,0,0,0,,,14
17935,1,2021,LAR,25,L.Floyd,OLB,DEF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33,7,9.5,68.5,18,3,1,1,0,1,0,0,0,0,0,0,0,116.35,LB,990672105,0,,,0,0,0,0,0,0,0,,,32
17936,1,2021,CLE,99,J.Conklin,OT,OFF,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671735,0,,,0,0,0,0,0,0,0,,,8
17937,1,2021,NYG,98,R.Ragland,LB,DEF,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,60.5,LB,990671586,0,,,0,0,0,0,0,0,0,,,23
17939,1,2021,ARI,59,J.Doctson,WR,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,990685062,0,,,0,0,0,0,0,0,0,,,1
17941,1,2021,SEA,73,R.Nkemdiche,NT,DEF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,DL,990677735,0,,,0,0,0,0,0,0,0,,,30
17942,1,2021,DAL,4,K.Neal,LB,DEF,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,28,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,66.1,LB,990667483,0,,,0,0,0,0,0,0,0,,,9
17943,1,2021,NYJ,52,S.Lawson,DE,DEF,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,5,1,7,5,2,0,1,0,1,0,0,0,0,0,0,0,39.7,DL,990670106,0,,,0,0,0,0,0,0,0,,,24
17944,1,2021,BUF,61,V.Butler,DT,DEF,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.5,DL,990669844,0,,,0,0,0,0,0,0,0,,,4
17945,1,2021,WAS,97,W.Jackson III,CB,DEF,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,51.5,DB,990670062,0,,,0,0,0,0,0,0,0,,,35
17946,1,2021,DET,95,T.Decker,OT,OFF,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,OL,990706517,0,,,7.4,0,0,0,0,0,8.4,,,11
17947,1,2021,GB,62,K.Clark,NT,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,6,4,46,13,0,0,1,0,0,0,0,0,0,0,0,0,72.6,DL,990671426,0,,,0,0,0,0,0,0,0,,,12
17948,1,2021,IND,68,R.Kelly,C,OFF,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990669944,0,,,0,0,0,0,0,0,0,,,14
17949,1,2021,NYJ,20,S.Rankins,DT,DEF,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,5,3,15,7,0,0,2,0,0,0,0,0,0,0,0,0,49,DL,990670107,0,,,0,0,0,0,0,0,0,,,24
17950,1,2021,CIN,52,E.Apple,CB,DEF,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,11,2,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,61.5,DB,990670982,0,,,0,0,0,0,0,0,0,,,7
17952,1,2021,PIT,79,K.Joseph,SS,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,DB,990688746,0,,,0,0,0,0,0,0,0,,,28
17953,1,2021,CHI,65,A.Burns,CB,DEF,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,DB,990672065,0,,,0,0,0,0,0,0,0,,,6
17954,1,2021,CHI,26,G.Ifedi,G,OFF,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990672066,0,,,0,0,0,0,0,0,0,,,6
17955,1,2021,CIN,83,V.Hargreaves III,CB,DEF,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,32.5,DB,990670791,0,,,0,0,0,0,0,0,0,,,7
17956,1,2021,CIN,24,N.Spence,DE,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,DL,990730101,0,,,0,0,0,0,0,0,0,,,7
17958,1,2021,MIA,57,E.Ogbah,DE,DEF,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,9,9,64,24,12,1,1,0,0,0,0,0,0,0,0,0,108.9,DL,990671319,0,,,0,0,0,0,0,0,0,,,19
17959,1,2021,TEN,25,D.Henry,RB,OFF,8,8,1,1,5,100,5,5,1,0,127.08,5,0,0,219,937,4.3,10,76,20,18,154,8.6,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175.3,RB,990670677,0,,,184.3,0,0,0,0,0,208.3,,,34
17961,1,2021,NYG,90,S.Shepard,WR,OFF,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-9,-9,0,0,53,36,366,10.2,1,37,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,WR,990671587,0,,,59.7,0,0,0,0,0,80.7,,,23
17963,1,2021,CLE,92,A.Hooper,TE,OFF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,38,345,9.1,3,34,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.5,TE,990671736,0,,,73.5,0,0,0,0,0,92.5,,,8
17967,1,2021,PIT,33,J.Schobert,ILB,DEF,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,42,2,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,106,LB,990669785,0,,,0,0,0,0,0,0,0,,,28
17968,1,2021,CLE,82,A.Billings,DT,DEF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,DL,990671737,0,,,0,0,0,0,0,0,0,,,8
17970,1,2021,NYG,39,D.Booker,RB,OFF,16,4,0,0,0,0,0,0,0,0,0,0,0,0,145,593,4.1,2,31,45,40,268,6.7,1,41,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.1,RB,990671588,0,,,124.1,0,0,0,0,0,144.1,,,23
17975,1,2021,NE,91,H.Henry,TE,OFF,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,50,603,12.1,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.3,TE,990671382,0,,,139.3,0,0,0,0,0,164.3,,,21
17976,1,2021,MIA,80,X.Howard,CB,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,0,1,0,1,16,2,2,1,5,1,0,0,0,0,0,0,102.5,DB,990671320,0,,,0,0,0,0,0,0,0,,,19
